"","X.7","compound","CAS","Ka","Fa","method.KaFa","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","conc.enzymes.Clint","unit.conc.enzymes.Clint","X","X.1","X.2","X.3","X.4","X.5","X.6","scaling.factor","Fuinc","method.Fuinc","SMILES","dose","dose.units","Cmax","Cmax.units","Cmax.dose","reference","original.reference","link","note","rownr","time","Aad","Abo","Abr","Agu","Ahe","Aki","Ali","Alu","Amu","Ask","Asp","Ate","Ave","Aar","Are","D","AliClearance","AkiClearance","ERROR","MASSBBAL","Calculated","Cplasmavenous","Cadipose","Cbone","Cbrain","Cgut","Cheart","Ckidney","Cliver","Clung","Cmuscle","Cskin","Cspleen","Cgonads","Cvenous","Carterial"
"77",3179,"Clozapine","5786-21-0",2.33201251311655,0.994558315313838,"in silico",NA,0.05,0.0952380952380953,"in vitro","httk","Obach 1999","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,23.2812194732797,7.05158687382986,56.4932319722022,12.5961177041661,14.1215868444505,12.7944941821556,9.42205031263425,3.98988399814045,6.0248933630355,39.2098223061429,6.13920536925815,"RodgersRowland",41.54135358,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2",1.429,"mg/kg bw",0.14,"mg/L",0.098,"Ackenheil1989","Ackenheil1989","https://link.springer.com/content/pdf/10.1007%2FBF00442556.pdf","",12,0.7,0.0161750568219829,0.0138918263186874,0.00364473878834891,0.0397216909082258,0.00219269113402084,0.00418126645728972,0.0248133959704544,0.000742495562689179,0.0535238612652742,0.0159743946167538,0.00052252283614556,0.00157716823881657,0.00153518721076539,0.000769475687504507,0.00929998768872248,0.0485986454415428,0.00794832145436699,0.000272447879941923,1.30888435471946,1.00325440454693,0.245385174281533,0.143140998672764,0.924288961256166,0.843206453334594,2.80364522180685,6.11102937049627,1.99335557638258,1.81794193795205,2.75704399671715,0.57115043283783,0.438720174305526,0.385854942433667,0.870871393575933,0.52572274627219,0.143140998672764,0.143158267442699
"78",3190,"Clozapine","5786-21-0",2.33201251311655,0.994558315313838,"in silico","ADMET",0.0963305181326643,0.175732621758519,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",6.49,7.92,3.671675387,2.994879625,"ADMET","no",0.653420886597276,0,0.346579113402724,5,9.15821466212245,1.05733177729195,9.18351055788766,2.06158059019369,2.10616842506271,2.24557760039977,1.65490631573744,0.750077626524377,1.13732502022038,6.67594636164681,1.22260250692523,"Schmitt",41.54135358,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2",0.143,"mg/kg bw",0.0224,"mg/L",0.157,"Wang2013","Wang2013","https://accp1.onlinelibrary.wiley.com/doi/full/10.1177/0091270004266621","",6,0.5,0.0274268438303534,0.00603924847037394,0.0036100278617067,0.00998946940505993,0.000805015770130018,0.00177490333799557,0.00718376938520848,0.000338816665710471,0.0453802369681429,0.0279210818326143,0.000254876091832378,0.00115217527604993,0.00372657814881979,0.00186769132216834,0.00451283820245594,0.0774783175469184,0.0215941801204641,0.00105212652399715,2.62684730211991,1.00653138206846,0.242108196760002,0.347466494062451,1.56724821887734,0.366570468611468,2.77694450900515,1.5368414469323,0.731832518300016,0.771697103476334,0.798196598356498,0.26062820439267,0.371969155476581,0.674422266488268,0.424793486387296,0.384058425349978,0.347466494062451,0.347477455287134
"79",3203,"Clozapine","5786-21-0",2.33201251311655,0.994558315313838,"in silico","ChemAxon",0.142912238866861,0.250084361697887,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,12.9314245928867,1.33769771898001,10.4268817383549,2.4189646644404,2.6797489606382,2.59740209121428,1.99022193950989,1.14942124036917,1.50224706539059,8.09635278941599,1.50903811319483,"Schmitt",41.54135358,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2",1.429,"mg/kg bw",0.14,"mg/L",0.098,"Ackenheil1989","Ackenheil1989","https://link.springer.com/content/pdf/10.1007%2FBF00442556.pdf","",10,0.4,0.0196318151073076,0.00610628673020416,0.00286319980334851,0.0123900485037741,0.000826636492713907,0.0016500557083201,0.00804765666132078,0.000420208734891208,0.0421896522922615,0.0183528242809655,0.000253801363469662,0.00112702789267442,0.00301616782651897,0.00151133918373225,0.00478498774498697,0.0978268784331355,0.0226417663674125,0.000965367896193229,1.62237155654599,1.00403385780523,0.244605721023231,0.281227769372399,1.12181800613186,0.370639558737734,2.20246138719116,1.90616130827293,0.751487720649006,0.717415525356566,0.894184073480087,0.323237488377853,0.345816822067717,0.443304934322838,0.423002272449437,0.375675964224807,0.281227769372399,0.281179383019953
"80",3217,"Clozapine","5786-21-0",2.33201251311655,0.994558315313838,"in silico",NA,0.05,0.0952380952380953,"in vitro","httk","Obach 1999","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,4.52425372921833,0.468013701830753,3.64800167607365,0.846311233950347,0.937550549164194,0.908740256191093,0.696309131845598,0.402142339061663,0.525583769907245,2.83263100963615,0.527959720301026,"Schmitt",5.996884735,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.69,"in silico","CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2",0.179,"mg/kg bw",0.0291,"mg/L",0.163,"DiSanto2009","DiSanto2009","https://link.springer.com/article/10.2165%2F00044011-200929080-00004","average fasted and fed",5,0.6,0.0396131012402974,0.00479675103280733,0.00292558327756426,0.00509065173254789,0.000641778802958894,0.00129323274328674,0.00459318450505724,0.000325347867776096,0.0397031053800586,0.0455171296506086,0.000197126636311276,0.00097870467097761,0.00667455439651802,0.00334503785306875,0.00373778033243986,0.0613623788176097,0.0122095296908576,0.00120545697310756,5.80323667398144,1.01442914322461,0.234210435603853,0.622336074267414,2.26360578515985,0.291153325208335,2.25044867504943,0.783177189622752,0.583435275417176,0.562275105776846,0.510353833895249,0.250267590596997,0.32543529000048,1.09944757610166,0.328544393852127,0.32623489032587,0.622336074267414,0.622332623826743
"81",3225,"Clozapine","5786-21-0",2.33201251311655,0.994558315313838,"in silico",NA,0.05,0.0952380952380953,"in vitro","httk","Obach 1999","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,4.52425372921833,0.468013701830753,3.64800167607365,0.846311233950347,0.937550549164194,0.908740256191093,0.696309131845598,0.402142339061663,0.525583769907245,2.83263100963615,0.527959720301026,"Schmitt",41.54135358,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2",0.179,"mg/kg bw",0.03203,"mg/L",0.179,"Hägg2000","Hägg2000","https://bpspubs.onlinelibrary.wiley.com/doi/epdf/10.1046/j.1365-2125.2000.00111.x","control  (with caffeine excluded)",8,0.6,0.0381100586993806,0.00457985578636248,0.00280008912086978,0.00493521149483673,0.000612468488207356,0.00123403897383764,0.00435653699642739,0.000310398504181502,0.0379766407201175,0.0438559572080032,0.000188129102509816,0.000935553629907873,0.00636783532798831,0.00319149643775724,0.00356816079809336,0.0613623782221408,0.0191537290386943,0.00116428557740684,5.60520363145886,1.01393675470174,0.234702824126723,0.59373755971919,2.17771763996461,0.277988211615325,2.15391470836137,0.759263306897959,0.55678953473396,0.536538684277235,0.48405966626971,0.238768080139617,0.311283940328832,1.05932263787447,0.313548504183027,0.311851209969291,0.59373755971919,0.593766779117626
"82",3315,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico",NA,0.18,0.305084745762712,"in vitro","httk","Obach 1999","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,90.2903881508219,17.2317133763696,14.4019777118584,12.4654870129084,21.8076666436063,9.52152255046615,10.3752474190831,1.3929563884263,3.57734070149548,9.15967916151683,4.68661915275563,"Berezhkovskiy",4.797507788,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.927,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",1.429,"mg/kg bw",0.043,"mg/L",0.03,"Laine2004","Laine2004","https://link.springer.com/article/10.1007%2Fs00228-003-0714-z","",12,0.6,0.0165111715994231,0.0209716902694797,0.00212274463928068,0.0458568910352836,0.00347331023072717,0.00336708947575084,0.031117863955464,0.000286014224971214,0.0420597182233497,0.0129730742368482,0.000437320742971372,0.00120110593918901,0.00169401105182216,0.000848882386459561,0.0062208848182182,0.0469296962096582,0.00945634368550469,0.00087522010131183,1.16568653609854,1.00290616373759,0.246403032825713,0.157949748421647,0.943495519967035,1.27294022879998,1.63288049175437,7.05490631312055,3.15755475520652,1.46395194597863,3.457540439496,0.220010942285549,0.344751788715981,0.313359281083291,0.728867904952286,0.400368646396335,0.157949748421647,0.157931606783174
"83",3343,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico","ADMET",0.0312881598455174,0.0606778222882036,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",2.6,9.67,4.390222043,2.121484452,"ADMET","no",0.997041719232496,0,0.00295828076750437,5,0.598199420626155,0.573364956798931,0.420409994287081,0.636323408281114,0.793522690664106,0.523234892312295,0.420140364227126,0.567994424621579,0.269685506699146,0.901989816801629,0.352282684196326,"RodgersRowland",4.797507788,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.88,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",1.071,"mg/kg bw",0.0307,"mg/L",0.029,"Weiner1981","Weiner1981","https://www.sciencedirect.com/science/article/abs/pii/S0022354915438675","in the table they give ng/hr as unit for cmax, which is probably a typo; in the text they say ng/ml \",9,0.7,0.0144098266894535,0.0130162874251995,0.000753199272132882,0.00656432672163176,0.0012029058470265,0.00165241029538857,0.00549258455255767,0.00101745485727153,0.0453169145136858,0.0489092607825805,0.000291285391493869,0.00111475244067422,0.0147782569841723,0.00740659644476329,0.00424807196008312,0.0355276185432486,0.00987092992427022,0.00187444623395412,14.3845747281179,1.03586206768372,0.213447128879588,1.37792605913029,0.82341866796877,0.790062969663096,0.579384055486832,1.00989641871258,1.09355077002409,0.718439258864596,0.610287172506408,0.782657582516561,0.371450118964638,1.18138311069035,0.485475652489782,0.371584146891407,1.37792605913029,1.37797143158387
"84",3355,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico","ADMET",0.0312881598455174,0.0606778222882036,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",2.6,9.67,4.390222043,2.121484452,"ADMET","no",0.997041719232496,0,0.00295828076750437,5,0.598199420626155,0.573364956798931,0.420409994287081,0.636323408281114,0.793522690664106,0.523234892312295,0.420140364227126,0.567994424621579,0.269685506699146,0.901989816801629,0.352282684196326,"RodgersRowland",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",0.714,"mg/kg bw",0.0115,"mg/L",0.016,"DeVane1981","DeVane1981","https://link.springer.com/content/pdf/10.1007%2FBF00558386.pdf","",3,0.6,0.0124787961454188,0.0112739481541434,0.000652271882515448,0.00607791083142256,0.00104162605210499,0.0014307468263313,0.00476859781630735,0.00088088734167169,0.0392499855258968,0.0414770755115124,0.000252227494547296,0.00096554142962901,0.0127945855063129,0.00641268178533578,0.0036786715245052,0.0469297000432693,0.0309385371559817,0.00139159434647155,10.6750218430758,1.02661381118993,0.222695385373377,1.19296834557696,0.713074065452504,0.684306412998082,0.50174760193496,0.93506320483424,0.9469327746409,0.622063837535349,0.529844201811927,0.677605647439762,0.321721192835219,1.00186172733122,0.420379157578827,0.32184714320967,1.19296834557696,1.19305707634154
"85",3377,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico","ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.223579552466799,0.357985933043365,0.260525187808425,0.49968873772963,0.534486775960245,0.422901035228159,0.324002289809775,0.580425912689036,0.253130737893303,0.761725119517978,0.330565345801947,"RodgersRowland",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",0.714,"mg/kg bw",0.0147,"mg/L",0.021,"Patroneva2008","Patroneva2008","http://dmd.aspetjournals.org/content/dmd/36/12/2484.full.pdf","",11,0.5,0.00473927911240237,0.00714411443084132,0.000410224791544336,0.00511220627191677,0.000712074288952913,0.00117106233269411,0.00374231125660135,0.000913657273242291,0.0373680108009442,0.0353622405476881,0.000240224381985892,0.000919532259883321,0.0129863160101128,0.00650881819217467,0.00350453446959485,0.0619911226777027,0.0422675560457573,0.00189805596712576,8.95187813357499,1.02231785545214,0.226991341111165,1.21084531562824,0.270815949280135,0.43363365285835,0.315557531957181,0.78649327260258,0.647340262684466,0.50915753595396,0.415812361844595,0.702813287109454,0.306295170499543,0.85416039970261,0.400373969976487,0.30651075329444,1.21084531562824,1.21094291947436
"86",3383,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico","ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.223579552466799,0.357985933043365,0.260525187808425,0.49968873772963,0.534486775960245,0.422901035228159,0.324002289809775,0.580425912689036,0.253130737893303,0.761725119517978,0.330565345801947,"RodgersRowland",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",2.143,"mg/kg bw",0.0609,"mg/L",0.028,"Weiner1981","Weiner1981","https://www.sciencedirect.com/science/article/abs/pii/S0022354915438675","in the table they give ng/hr as unit for cmax, which is probably a typo; in the text they say ng/ml ",1,0.5,0.00473927911240237,0.00714411443084132,0.000410224791544336,0.00511220627191677,0.000712074288952913,0.00117106233269411,0.00374231125660135,0.000913657273242291,0.0373680108009442,0.0353622405476881,0.000240224381985892,0.000919532259883321,0.0129863160101128,0.00650881819217467,0.00350453446959485,0.0619911226777027,0.0422675560457573,0.00189805596712576,8.95187813357499,1.02231785545214,0.226991341111165,1.21084531562824,0.270815949280135,0.43363365285835,0.315557531957181,0.78649327260258,0.647340262684466,0.50915753595396,0.415812361844595,0.702813287109454,0.306295170499543,0.85416039970261,0.400373969976487,0.30651075329444,1.21084531562824,1.21094291947436
"87",3409,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico",NA,0.18,0.305084745762712,"in vitro","httk","Obach 1999","diproticBase",2.6,9.67,4.390222043,2.121484452,"ADMET","no",0.997041719232496,0,0.00295828076750437,5,2.85952945748609,2.11100969024993,1.84858678584263,1.78443224780653,2.70067122787054,1.46634932073211,1.39576868312645,0.750063260866505,0.791465456077367,1.89962643205029,0.874755249226432,"RodgersRowland",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",2.143,"mg/kg bw",0.0609,"mg/L",0.028,"Weiner1981","Weiner1981","https://www.sciencedirect.com/science/article/abs/pii/S0022354915438675","in the table they give ng/hr as unit for cmax, which is probably a typo; in the text they say ng/ml ",7,0.5,0.0166261960445948,0.0130340051489167,0.000911213161131441,0.00882528689873912,0.00112780517048734,0.00125340678206033,0.00558262113284679,0.000369867136919906,0.0358819408076863,0.0207575239105124,0.000199230209809786,0.000893510815017125,0.00406812188962393,0.00203903627655405,0.00343435396728432,0.0619911005424326,0.0629271057908085,0.00217170494001469,2.89406329061545,1.00721516593787,0.24209403062544,0.3793120643006,0.950068345405419,0.791138400541224,0.700933200870339,1.35773644595987,1.02527742771577,0.544959470461012,0.620291236982977,0.284513182246082,0.294114268915462,0.501389466437498,0.332050349682977,0.297836938339042,0.3793120643006,0.379355586335637
"88",3415,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico",NA,0.18,0.305084745762712,"in vitro","httk","Obach 1999","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,0.479499314806203,0.630680832075716,0.616616150578088,0.763146479840261,0.892662761783093,0.669541855721565,0.599486672616213,0.705299509135791,0.488643917518298,0.933362032769355,0.552724702474797,"RodgersRowland",4.797507788,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.927,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",0.714,"mg/kg bw",0.0214,"mg/L",0.03,"Nichols2013","Nichols2013","https://accp1.onlinelibrary.wiley.com/doi/full/10.1177/0091270008326716","",5,0.6,0.0077469255646301,0.0095977801689963,0.000740599267934227,0.00595865534923559,0.000907112920208005,0.00139304043806155,0.00534495900866437,0.000846812438433982,0.0548411583624791,0.0330122199623798,0.000306376100092637,0.00135189864442965,0.00990520279650598,0.00496446551600346,0.0051601616472841,0.0469297008258234,0.0334369278939688,0.00621293932238521,8.28379402784951,1.02065226033579,0.228656936227516,0.92356203230825,0.442681460836006,0.582566322852583,0.56969174456479,0.916716207574706,0.824648109280004,0.605669755678934,0.593884334296041,0.651394183410756,0.449517691495731,0.797396617448787,0.510626833487728,0.450632881476549,0.92356203230825,0.923621491349481
"89",3485,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico","ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,2.83947493345182,0.387741980984691,7.11627864435839,1.34920392214145,1.16995045244334,1.53954596335464,1.06834962156777,0.617739776328343,0.821311945346236,5.14390789558685,0.85004012331166,"Schmitt",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",0.714,"mg/kg bw",0.0115,"mg/L",0.016,"DeVane1981","DeVane1981","https://link.springer.com/content/pdf/10.1007%2FBF00558386.pdf","",10,0.5,0.0225308954850684,0.00329461475351345,0.00442397614858397,0.00780950225555966,0.000663669318749391,0.00181527016568754,0.00611377272270394,0.000413976971195261,0.0504795214355167,0.0400842874503658,0.000263035085876486,0.00125813979866555,0.00552866208086531,0.00277099064728989,0.00484119357525487,0.0619911058724076,0.0242848536835017,0.000841859242887284,3.97092044982006,1.00989986986961,0.239409326693693,0.51549296791285,1.28747974200391,0.199976616298237,3.40305857583382,1.20146188547072,0.603335744317628,0.789247898125017,0.679308080300438,0.318443823996355,0.41376656914358,0.968219503632023,0.438391809794143,0.419379932888518,0.51549296791285,0.51553314368184
"90",3487,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico","ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,2.83947493345182,0.387741980984691,7.11627864435839,1.34920392214145,1.16995045244334,1.53954596335464,1.06834962156777,0.617739776328343,0.821311945346236,5.14390789558685,0.85004012331166,"Schmitt",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",2.143,"mg/kg bw",0.0609,"mg/L",0.028,"Weiner1981","Weiner1981","https://www.sciencedirect.com/science/article/abs/pii/S0022354915438675","in the table they give ng/hr as unit for cmax, which is probably a typo; in the text they say ng/ml ",8,0.5,0.0225308954850684,0.00329461475351345,0.00442397614858397,0.00780950225555966,0.000663669318749391,0.00181527016568754,0.00611377272270394,0.000413976971195261,0.0504795214355167,0.0400842874503658,0.000263035085876486,0.00125813979866555,0.00552866208086531,0.00277099064728989,0.00484119357525487,0.0619911058724076,0.0242848536835017,0.000841859242887284,3.97092044982006,1.00989986986961,0.239409326693693,0.51549296791285,1.28747974200391,0.199976616298237,3.40305857583382,1.20146188547072,0.603335744317628,0.789247898125017,0.679308080300438,0.318443823996355,0.41376656914358,0.968219503632023,0.438391809794143,0.419379932888518,0.51549296791285,0.51553314368184
"91",3515,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico",NA,0.18,0.305084745762712,"in vitro","httk","Obach 1999","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,10.04917634099,1.37225636184192,25.1851982020646,4.77496313625575,4.14056777480742,5.44860202446033,3.78099261045881,2.18624079826642,2.90670238800538,18.204787411778,3.00837418757958,"Schmitt",4.797507788,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.927,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",0.714,"mg/kg bw",0.0186,"mg/L",0.026,"Madani2002","Madani2002","https://accp1.onlinelibrary.wiley.com/doi/epdf/10.1177/009127002762491299","",6,0.4,0.0157297755959343,0.00561168369885408,0.0035180838228439,0.025213475858232,0.0011452079643543,0.0030907850052397,0.0162474771929421,0.000717612580642097,0.0514078552029445,0.0163011935500656,0.000451840937138346,0.00148744369225293,0.00270805888570243,0.00135706959208678,0.00806209766206132,0.0818862978254871,0.0100071424749827,0.0010123007144294,1.34523489439834,1.00335379430711,0.245955402256194,0.252499663002558,0.898844319767675,0.340618130431204,2.70621832526454,3.87899628588184,1.041098149413,1.34381956749552,1.80527524366023,0.552009677416998,0.421375862319217,0.393748636475014,0.753068228563911,0.495814564084311,0.252499663002558,0.252478063644052
"92",3531,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico",NA,0.18,0.305084745762712,"in vitro","httk","Obach 1999","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,10.04917634099,1.37225636184192,25.1851982020646,4.77496313625575,4.14056777480742,5.44860202446033,3.78099261045881,2.18624079826642,2.90670238800538,18.204787411778,3.00837418757958,"Schmitt",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",0.714,"mg/kg bw",0.0196,"mg/L",0.027,"Hynes2014","Hynes2014","https://onlinelibrary.wiley.com/doi/full/10.1002/bdd.1922","",4,0.4,0.013016291186384,0.00450160694148449,0.00290706041448079,0.0237423934577568,0.000913458528655566,0.00246191660462983,0.0125726215925805,0.000569057967846768,0.0423299600645714,0.0135478917151511,0.000361340437462317,0.00122105098939892,0.00214717334782453,0.00107640899539007,0.00649818167528127,0.0818862996226488,0.0359239081251562,0.000842046149703568,1.11930437599871,1.0027905287469,0.246518667816407,0.200202643153802,0.743788067793371,0.273238661091623,2.23620031883137,3.65267591657797,0.830416844232332,1.0703985237521,1.39695795473116,0.437736898343667,0.346966885775175,0.327243761235533,0.602234062437195,0.407016996466308,0.200202643153802,0.200262138677223
"93",3539,"Desipramine","50-47-5",2.78340547028497,0.997236786253229,"in silico",NA,0.18,0.305084745762712,"in vitro","httk","Obach 1999","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,10.04917634099,1.37225636184192,25.1851982020646,4.77496313625575,4.14056777480742,5.44860202446033,3.78099261045881,2.18624079826642,2.90670238800538,18.204787411778,3.00837418757958,"Schmitt",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2",2.143,"mg/kg bw",0.0609,"mg/L",0.028,"Weiner1981","Weiner1981","https://www.sciencedirect.com/science/article/abs/pii/S0022354915438675","in the table they give ng/hr as unit for cmax, which is probably a typo; in the text they say ng/ml ",2,0.4,0.013016291186384,0.00450160694148449,0.00290706041448079,0.0237423934577568,0.000913458528655566,0.00246191660462983,0.0125726215925805,0.000569057967846768,0.0423299600645714,0.0135478917151511,0.000361340437462317,0.00122105098939892,0.00214717334782453,0.00107640899539007,0.00649818167528127,0.0818862996226488,0.0359239081251562,0.000842046149703568,1.11930437599871,1.0027905287469,0.246518667816407,0.200202643153802,0.743788067793371,0.273238661091623,2.23620031883137,3.65267591657797,0.830416844232332,1.0703985237521,1.39695795473116,0.437736898343667,0.346966885775175,0.327243761235533,0.602234062437195,0.407016996466308,0.200202643153802,0.200262138677223
