"","X.4","X.3","compound","CAS","Ka","Fa","method.KaFa","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","conc.enzymes.Clint","unit.conc.enzymes.Clint","scaling.factor","Fuinc","method.Fuinc","dose","dose.units","Cmax","Cmax.units","reference","original.reference","X","X.1","X.2","time","Aad","Abo","Abr","Agu","Ahe","Aki","Ali","Alu","Amu","Ask","Asp","Ate","Ave","Aar","Are","D","AliClearance","AkiClearance","ERROR","MASSBBAL","Calculated","Cplasmavenous","Cadipose","Cbone","Cbrain","Cgut","Cheart","Ckidney","Cliver","Clung","Cmuscle","Cskin","Cspleen","Cgonads","Cvenous","Carterial","pred.obs.ratio","med.pred.obs.ratio","color"
"120",1191,1191,"Flufenacet","142459-58-3",0.889300625813103,0.732177158516871,"in silico","ADMET",0.06698446748876,0.125558467868635,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",-7.1,-1.77,3.616755328,3.616755327,"ADMET","No",0.999999999999997,0,3.10862446895044e-15,5,26.2180247813051,20.6727738600987,17.1252153659352,14.5799785403041,25.3763945089858,11.4094062362674,11.2607990208606,1.34974990011822,4.41856613943736,14.1991876223826,4.78978498016762,"RodgersRowland",1.78786184210526,"ul/min/mg S9","S9","this work","this work",2,"mg S9/ml",165,0.304,"in silico",5.2,"mg/kg",0.001227833,"mg/L","httk","RTI 2015",NA,NA,NA,1.8,0.0920177053730428,0.102249902025646,0.00773736625530775,0.0741662715455337,0.00999280296950778,0.00935823561165708,0.0503902867388391,0.000630784712534787,0.178728368519427,0.0901052635810006,0.00103254565107579,0.00457816140587419,0.00385551251120762,0.00193224389888018,0.0181206785116831,0.19202886130524,0.11228586964808,0.00261944580738642,9.21462769002851e-13,1.00000000000001,0.951830306071924,0.359488346033345,5.2581545927453,6.20636734601797,5.95182019639058,11.4101956223898,9.08436633591617,4.06879809202482,5.5989207487599,0.485219009642143,1.46498662720842,2.17645564205315,1.72090941845964,1.52605380195806,0.359488346033345,0.359487237000964,292.782769345135,406.237224277623,"Above 5-fold"
"121",1192,1192,"Flufenacet","142459-58-3",0.889300625813103,0.732177158516871,"in silico","BASF",0.0975957958608986,0.177835586158289,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",12.58,NA,3.22,3.22,"BASF","No",0.999993393109171,6.60689082887522e-06,0,2,13.8049827670192,12.1069863917988,10.0556842367593,8.5650704536294,14.8752567361608,6.71235002820721,6.62401160452539,0.834710940280099,2.62623987910182,8.33917891660508,2.84544065688475,"RodgersRowland",3.35613608748481,"ul/min/10^6 cells","hep","httk","Wetmore 2013",0.5,"10^6 cell/ml",125,0.823,"in silico",5.2,"mg/kg",0.001227833,"mg/L","httk","RTI 2015",NA,NA,NA,1.4,0.0643975717994393,0.0687509246551455,0.0049114227362023,0.0523579512063064,0.00624308846636882,0.00584202075214102,0.0289961442653824,0.000415461986891588,0.1172395431557,0.0688465248759487,0.000653179326384865,0.00294882843898411,0.00410629705841813,0.00205789907767911,0.0114707931015564,0.274065164139434,0.235336334597534,0.00319115643242082,-5.48212027128278e-13,0.999999999999995,0.951830306071938,0.382871520598427,3.67986124568224,4.1730455025885,3.77801748938639,8.05506941635483,5.6755349694262,2.54000902267001,3.22179380726471,0.31958614376276,0.960979861931966,1.66295953806639,1.08863221064144,0.982942812994703,0.382871520598427,0.382864944684486,311.827032339436,406.237224277623,"Above 5-fold"
"122",1194,1194,"Flufenacet","142459-58-3",0.889300625813103,0.732177158516871,"in silico","BASF",0.0975957958608986,0.177835586158289,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",12.58,NA,3.22,3.22,"BASF","No",0.999993393109171,6.60689082887522e-06,0,2,13.8049827670192,12.1069863917988,10.0556842367593,8.5650704536294,14.8752567361608,6.71235002820721,6.62401160452539,0.834710940280099,2.62623987910182,8.33917891660508,2.84544065688475,"RodgersRowland",1.28793838862559,"ul/min/mg S9","S9","this work","this work",2,"mg S9/ml",165,0.422,"in silico",5.2,"mg/kg",0.001227833,"mg/L","httk","RTI 2015",NA,NA,NA,1.9,0.100939059845587,0.0988282435292676,0.00674793686476089,0.0488735769248496,0.00850087289249641,0.00794128743610281,0.0363379795039389,0.000564610131985367,0.163545846677289,0.114297511705852,0.000888040120797385,0.00406063572932772,0.00558042152849558,0.00279669529953374,0.0156056999931908,0.175689013408636,0.154621912017596,0.00601096246223646,-1.14308039699088e-12,0.999999999999989,0.951830306071943,0.520319023635952,5.76794627689069,5.99867942514523,5.19072066520068,7.51901183459225,7.72806626590583,3.45273366787079,4.03755327821543,0.43431548614259,1.34053972686302,2.76080946149402,1.48006686799564,1.35354524310924,0.520319023635952,0.520315404564416,423.770189949245,406.237224277623,"Above 5-fold"
"123",1245,1245,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","ADMET",0.0159718709312405,0.0314415613034654,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.66,NA,3.766797245,1.056538138,"ADMET","No",0.00181639556204615,0.998183604437954,0,2,0.0380948609108258,0.0555066821052506,0.0357410588094994,0.0781580050428715,0.0848579386109956,0.0651848594856874,0.0466875819518709,0.0918395288669911,0.0335812092719475,0.124849479552399,0.0477973043608944,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.825,"in silico",0.25,"mg/kg",0.03,"mg/L","Masuda1995","Masuda1995",NA,NA,NA,4.4,0.000746801864352312,0.0010244052408289,5.20489793909653e-05,0.000570623437803851,0.000104565079276223,0.00016764018041804,0.000471227390840845,0.000133744191714626,0.00458940826613059,0.00578998490203768,3.21259624445404e-05,0.000112854382486077,0.0120143211846683,0.00602115915578603,0.000429975776859603,0.00222912233288478,0,0.00477181974452742,1.53404978939754e-11,1.00000000000001,0.0392618280724508,1.1202164274749,0.0426743922487035,0.0621793772885524,0.0400376764545887,0.0877882212005925,0.0950591629783846,0.0728870349643654,0.0523585989823162,0.102880147472789,0.037618100542054,0.139854707778688,0.0535432707409007,0.0376181274953591,1.1202164274749,1.12021565689042,37.3405475824967,21.0595590580639,"Above 5-fold"
"124",1246,1246,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","ADMET",0.0159718709312405,0.0314415613034654,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.66,NA,3.766797245,1.056538138,"ADMET","No",0.00181639556204615,0.998183604437954,0,2,0.0380948609108258,0.0555066821052506,0.0357410588094994,0.0781580050428715,0.0848579386109956,0.0651848594856874,0.0466875819518709,0.0918395288669911,0.0335812092719475,0.124849479552399,0.0477973043608944,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.825,"in silico",1,"mg/kg",0.13,"mg/L","Masuda1995","Masuda1995",NA,NA,NA,4.4,0.00298720717485688,0.00409762057593897,0.000208195897907337,0.00228249354393109,0.000418260277623995,0.000670560658393615,0.00188490938824129,0.000534976716444079,0.0183576313255145,0.0231599374753262,0.000128503837647554,0.000451417487229063,0.0480572802100285,0.0240846343508693,0.00171990294504177,0.00891650062444205,0,0.0190872798003822,5.6024629405417e-12,1.00000000000001,0.157047312289818,4.48086528764835,0.170697552848964,0.248717485641212,0.160150690697951,0.351152852912475,0.380236616021813,0.29154811234505,0.209434376471254,0.41152055111083,0.150472387914053,0.559418779597252,0.214173062745923,0.150472495743021,4.48086528764835,4.48086220481289,34.4681945203719,21.0595590580639,"Above 5-fold"
"125",1247,1247,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","ADMET",0.0159718709312405,0.0314415613034654,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.66,NA,3.766797245,1.056538138,"ADMET","No",0.00181639556204615,0.998183604437954,0,2,0.0380948609108258,0.0555066821052506,0.0357410588094994,0.0781580050428715,0.0848579386109956,0.0651848594856874,0.0466875819518709,0.0918395288669911,0.0335812092719475,0.124849479552399,0.0477973043608944,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.825,"in silico",5,"mg/kg",0.883,"mg/L","Masuda1995","Masuda1995",NA,NA,NA,4.4,0.0149360358882078,0.0204881028986037,0.00104097949049362,0.0114124677297647,0.00209130139004125,0.00335280329504588,0.00942454694973789,0.00267488358466677,0.0917881567121513,0.115799687464622,0.00064251918882815,0.00225708743824127,0.240286401269888,0.120423171864825,0.00859951473311613,0.0445825025878537,0,0.0954363989629713,9.84054058452246e-12,1.00000000000008,0.785236561449059,22.4043264587308,0.853487765040443,1.24358742935379,0.800753454225863,1.75576426611764,1.90118308185568,1.45774056306343,1.04717188330421,2.05760275743598,0.752361940263536,2.79709390011165,1.07086531471358,0.752362479413756,22.4043264587308,22.4043110446186,25.3729631469205,21.0595590580639,"Above 5-fold"
"126",1248,1248,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","ADMET",0.0159718709312405,0.0314415613034654,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.66,NA,3.766797245,1.056538138,"ADMET","No",0.00181639556204615,0.998183604437954,0,2,0.0380948609108258,0.0555066821052506,0.0357410588094994,0.0781580050428715,0.0848579386109956,0.0651848594856874,0.0466875819518709,0.0918395288669911,0.0335812092719475,0.124849479552399,0.0477973043608944,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.825,"in silico",10,"mg/kg",2.273,"mg/L","Masuda1995","Masuda1995",NA,NA,NA,4.4,0.0298720717427103,0.040976205751356,0.0020819589786655,0.0228249354350117,0.00418260277542067,0.0067056065826229,0.0188490938787798,0.00534976716339399,0.183576313219113,0.231599374707297,0.00128503837622382,0.00451417487140512,0.480572802006253,0.240846343461532,0.0171990294470482,0.08916500648048,0,0.190872798021018,-3.60537047277763e-12,0.999999999999943,1.57047312289833,44.8086528677158,1.70697552815487,2.48717485592449,1.60150690666577,3.51152852846334,3.80236615947333,2.91548112287952,2.09434376430887,4.11520551030307,1.50472387884518,5.59418779486224,2.1417306270397,1.50472495713504,44.8086528677158,44.8086220393547,19.7134416487971,21.0595590580639,"Above 5-fold"
"127",1249,1249,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","ADMET",0.0159718709312405,0.0314415613034654,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.66,NA,3.766797245,1.056538138,"ADMET","No",0.00181639556204615,0.998183604437954,0,2,0.0380948609108258,0.0555066821052506,0.0357410588094994,0.0781580050428715,0.0848579386109956,0.0651848594856874,0.0466875819518709,0.0918395288669911,0.0335812092719475,0.124849479552399,0.0477973043608944,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.825,"in silico",20,"mg/kg",4.793,"mg/L","Masuda1995","Masuda1995",NA,NA,NA,4.4,0.0597441432376095,0.0819524111628876,0.00416391794007833,0.045649870688164,0.00836520551618579,0.0134112131096953,0.0376981876038789,0.0106995342825081,0.367152624914082,0.463198747469299,0.00257007674179987,0.00902834970535356,0.961145600034884,0.48169268492813,0.0343980587515645,0.178330022942153,0,0.381745596768861,-1.87762038739164e-11,0.99999999999941,3.14094624579713,89.617305364558,3.41395104214911,4.97434969122231,3.20301380006025,7.0230570289483,7.60473228744163,5.83096222160665,4.18868751154211,8.23041098654472,3.00944774519739,11.1883755427367,4.28346123633312,3.00944990178452,89.617305364558,89.617243707559,18.6975391956098,21.0595590580639,"Above 5-fold"
"128",1250,1250,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","ADMET",0.0159718709312405,0.0314415613034654,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.66,NA,3.766797245,1.056538138,"ADMET","No",0.00181639556204615,0.998183604437954,0,2,0.0380948609108258,0.0555066821052506,0.0357410588094994,0.0781580050428715,0.0848579386109956,0.0651848594856874,0.0466875819518709,0.0918395288669911,0.0335812092719475,0.124849479552399,0.0477973043608944,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.825,"in silico",5,"mg/kg",2.08,"mg/L","Qiang2009","Qiang2009",NA,NA,NA,4.4,0.0149360358882078,0.0204881028986037,0.00104097949049362,0.0114124677297647,0.00209130139004125,0.00335280329504588,0.00942454694973789,0.00267488358466677,0.0917881567121513,0.115799687464622,0.00064251918882815,0.00225708743824127,0.240286401269888,0.120423171864825,0.00859951473311613,0.0445825025878537,0,0.0954363989629713,9.84054058452246e-12,1.00000000000008,0.785236561449059,22.4043264587308,0.853487765040443,1.24358742935379,0.800753454225863,1.75576426611764,1.90118308185568,1.45774056306343,1.04717188330421,2.05760275743598,0.752361940263536,2.79709390011165,1.07086531471358,0.752362479413756,22.4043264587308,22.4043110446186,10.7713107974667,21.0595590580639,"Above 5-fold"
"129",1251,1251,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","ADMET",0.0159718709312405,0.0314415613034654,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.66,NA,3.766797245,1.056538138,"ADMET","No",0.00181639556204615,0.998183604437954,0,2,0.0380948609108258,0.0555066821052506,0.0357410588094994,0.0781580050428715,0.0848579386109956,0.0651848594856874,0.0466875819518709,0.0918395288669911,0.0335812092719475,0.124849479552399,0.0477973043608944,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.825,"in silico",5,"mg/kg",0.3597,"mg/L","Rocha2002","Rocha2002",NA,NA,NA,4.4,0.0149360358882078,0.0204881028986037,0.00104097949049362,0.0114124677297647,0.00209130139004125,0.00335280329504588,0.00942454694973789,0.00267488358466677,0.0917881567121513,0.115799687464622,0.00064251918882815,0.00225708743824127,0.240286401269888,0.120423171864825,0.00859951473311613,0.0445825025878537,0,0.0954363989629713,9.84054058452246e-12,1.00000000000008,0.785236561449059,22.4043264587308,0.853487765040443,1.24358742935379,0.800753454225863,1.75576426611764,1.90118308185568,1.45774056306343,1.04717188330421,2.05760275743598,0.752361940263536,2.79709390011165,1.07086531471358,0.752362479413756,22.4043264587308,22.4043110446186,62.2861452842113,21.0595590580639,"Above 5-fold"
"130",1252,1252,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","ADMET",0.0159718709312405,0.0314415613034654,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",4.66,NA,3.766797245,1.056538138,"ADMET","No",0.00181639556204615,0.998183604437954,0,2,0.0380948609108258,0.0555066821052506,0.0357410588094994,0.0781580050428715,0.0848579386109956,0.0651848594856874,0.0466875819518709,0.0918395288669911,0.0335812092719475,0.124849479552399,0.0477973043608944,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.825,"in silico",10,"mg/kg",0.3037,"mg/L","Li2018","Li2018",NA,NA,NA,4.4,0.0298720717427103,0.040976205751356,0.0020819589786655,0.0228249354350117,0.00418260277542067,0.0067056065826229,0.0188490938787798,0.00534976716339399,0.183576313219113,0.231599374707297,0.00128503837622382,0.00451417487140512,0.480572802006253,0.240846343461532,0.0171990294470482,0.08916500648048,0,0.190872798021018,-3.60537047277763e-12,0.999999999999943,1.57047312289833,44.8086528677158,1.70697552815487,2.48717485592449,1.60150690666577,3.51152852846334,3.80236615947333,2.91548112287952,2.09434376430887,4.11520551030307,1.50472387884518,5.59418779486224,2.1417306270397,1.50472495713504,44.8086528677158,44.8086220393547,147.542485570352,21.0595590580639,"Above 5-fold"
"131",1261,1261,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","BASF",0.0151493815053009,0.0298466053987775,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",4.54,14.64,3.83,1.05,"BASF","No",0.00137848135131316,0.998621518648687,0,4,0.0354463172284421,0.0532499968546651,0.0336793819506754,0.0763667932681184,0.0819355391223311,0.0637077522202294,0.0452635940572924,0.0913984921859606,0.0328624832396196,0.123140914612008,0.0470026863109832,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.826,"in silico",0.25,"mg/kg",0.03,"mg/L","Masuda1995","Masuda1995",NA,NA,NA,4.5,0.000705982055540272,0.000998457122511592,4.98300815524287e-05,0.00056633480197881,0.000102576785862108,0.000166474315409053,0.000464112400920803,0.000135227819507453,0.00456294222396661,0.0058021246915671,3.20965262870251e-05,0.000112203452333551,0.0122062133229289,0.00611733735152484,0.000427494732048648,0.0020884303548475,0,0.00472399003366764,6.27405155801989e-12,1,0.0392618280724543,1.13810846833836,0.0403418317451584,0.0606043776941786,0.0383308319634067,0.0871284310736631,0.0932516235110074,0.0723801371343709,0.0515680445467559,0.104021399621118,0.0374011657702181,0.140147939409833,0.0534942104783752,0.0374011507778504,1.13810846833836,1.1381092747023,37.936948944612,21.0595590580639,"Above 5-fold"
"132",1262,1262,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","BASF",0.0151493815053009,0.0298466053987775,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",4.54,14.64,3.83,1.05,"BASF","No",0.00137848135131316,0.998621518648687,0,4,0.0354463172284421,0.0532499968546651,0.0336793819506754,0.0763667932681184,0.0819355391223311,0.0637077522202294,0.0452635940572924,0.0913984921859606,0.0328624832396196,0.123140914612008,0.0470026863109832,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.826,"in silico",1,"mg/kg",0.13,"mg/L","Masuda1995","Masuda1995",NA,NA,NA,4.5,0.00282392821221357,0.00399382847597951,0.000199320325508139,0.00226533920024535,0.000410307142004375,0.000665897259292982,0.00185644959725289,0.000540911276127943,0.0182517688314928,0.0232084986832626,0.000128386104696234,0.000448813807752346,0.0488248531200478,0.0244693493200052,0.00170997892217536,0.00835372184733136,0,0.018895960164435,2.38590693051461e-12,1,0.157047312289823,4.55243385734712,0.161367326412204,0.242417509922884,0.153323327313953,0.348513723114669,0.37300649273125,0.289520547518688,0.206272177472543,0.416085597021495,0.14960466255322,0.560591755634363,0.21397684116039,0.149604602584115,4.55243385734712,4.55243708279166,35.0187219795932,21.0595590580639,"Above 5-fold"
"133",1263,1263,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","BASF",0.0151493815053009,0.0298466053987775,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",4.54,14.64,3.83,1.05,"BASF","No",0.00137848135131316,0.998621518648687,0,4,0.0354463172284421,0.0532499968546651,0.0336793819506754,0.0763667932681184,0.0819355391223311,0.0637077522202294,0.0452635940572924,0.0913984921859606,0.0328624832396196,0.123140914612008,0.0470026863109832,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.826,"in silico",5,"mg/kg",0.883,"mg/L","Masuda1995","Masuda1995",NA,NA,NA,4.5,0.0141196410864537,0.0199691424157686,0.000996601629326428,0.0113266960207778,0.00205153571369649,0.00332948630242545,0.00928224800264149,0.00270455638546885,0.0912588443220928,0.116042493599893,0.000641930524631116,0.00224406904280068,0.244124266036117,0.122346746818963,0.00854989462620004,0.0417686081736124,0,0.0944798007482225,5.83928629512611e-12,1.00000000000005,0.78523656144909,22.7621693273768,0.806836633511637,1.21208755179172,0.766616637943406,1.7425686185812,1.86503246699681,1.44760274018498,1.03136088918239,2.08042798882219,0.748023314115514,2.80295878260611,1.06988420771853,0.748023014266892,22.7621693273768,22.7621854546907,25.7782212088072,21.0595590580639,"Above 5-fold"
"134",1264,1264,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","BASF",0.0151493815053009,0.0298466053987775,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",4.54,14.64,3.83,1.05,"BASF","No",0.00137848135131316,0.998621518648687,0,4,0.0354463172284421,0.0532499968546651,0.0336793819506754,0.0763667932681184,0.0819355391223311,0.0637077522202294,0.0452635940572924,0.0913984921859606,0.0328624832396196,0.123140914612008,0.0470026863109832,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.826,"in silico",10,"mg/kg",2.273,"mg/L","Masuda1995","Masuda1995",NA,NA,NA,4.5,0.0282392822392731,0.0399382849251777,0.00199320326329282,0.0226533920925542,0.00410307143693437,0.00665897262031317,0.0185644960479038,0.00540911278340528,0.182517689078017,0.23208498748261,0.00128386105224887,0.00448813809618901,0.488248533197461,0.244693494205435,0.0170997892922317,0.0835372137671151,0,0.188959601316705,8.95404360945125e-11,1.00000000000141,1.57047312289687,45.52433875967,1.6136732708156,2.42417510926723,1.53323327945602,3.48513724500833,3.73006494266761,2.89520548709268,2.06272178310043,4.16085598723483,1.49604663178702,5.60591757204371,2.13976842041479,1.496046032063,45.52433875967,45.5243710149646,20.0283056575759,21.0595590580639,"Above 5-fold"
"135",1265,1265,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","BASF",0.0151493815053009,0.0298466053987775,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",4.54,14.64,3.83,1.05,"BASF","No",0.00137848135131316,0.998621518648687,0,4,0.0354463172284421,0.0532499968546651,0.0336793819506754,0.0763667932681184,0.0819355391223311,0.0637077522202294,0.0452635940572924,0.0913984921859606,0.0328624832396196,0.123140914612008,0.0470026863109832,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.826,"in silico",20,"mg/kg",4.793,"mg/L","Masuda1995","Masuda1995",NA,NA,NA,4.5,0.0564785644716657,0.0798765698411399,0.00398640652620085,0.0453067841802225,0.0082061428730993,0.0133179452394282,0.0371289920920491,0.010818225566043,0.365035378100289,0.464169975583999,0.00256772210425449,0.00897627619119977,0.976497066325958,0.489386988368342,0.0341995785811059,0.167074427144696,0,0.377919202606972,-3.80331238108698e-12,0.999999999999881,3.14094624579666,91.0486775129098,3.22734654123804,4.84835021797511,3.06646655861604,6.97027448926499,7.46012988463573,5.79041097366444,4.12544356578324,8.3217119738792,2.99209326311712,11.2118351590338,4.27953684042414,2.99209206373326,91.0486775129098,91.0487420220171,18.9961772403317,21.0595590580639,"Above 5-fold"
"136",1266,1266,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","BASF",0.0151493815053009,0.0298466053987775,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",4.54,14.64,3.83,1.05,"BASF","No",0.00137848135131316,0.998621518648687,0,4,0.0354463172284421,0.0532499968546651,0.0336793819506754,0.0763667932681184,0.0819355391223311,0.0637077522202294,0.0452635940572924,0.0913984921859606,0.0328624832396196,0.123140914612008,0.0470026863109832,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.826,"in silico",5,"mg/kg",2.08,"mg/L","Qiang2009","Qiang2009",NA,NA,NA,4.5,0.0141196410864537,0.0199691424157686,0.000996601629326428,0.0113266960207778,0.00205153571369649,0.00332948630242545,0.00928224800264149,0.00270455638546885,0.0912588443220928,0.116042493599893,0.000641930524631116,0.00224406904280068,0.244124266036117,0.122346746818963,0.00854989462620004,0.0417686081736124,0,0.0944798007482225,5.83928629512611e-12,1.00000000000005,0.78523656144909,22.7621693273768,0.806836633511637,1.21208755179172,0.766616637943406,1.7425686185812,1.86503246699681,1.44760274018498,1.03136088918239,2.08042798882219,0.748023314115514,2.80295878260611,1.06988420771853,0.748023014266892,22.7621693273768,22.7621854546907,10.9433506381619,21.0595590580639,"Above 5-fold"
"137",1267,1267,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","BASF",0.0151493815053009,0.0298466053987775,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",4.54,14.64,3.83,1.05,"BASF","No",0.00137848135131316,0.998621518648687,0,4,0.0354463172284421,0.0532499968546651,0.0336793819506754,0.0763667932681184,0.0819355391223311,0.0637077522202294,0.0452635940572924,0.0913984921859606,0.0328624832396196,0.123140914612008,0.0470026863109832,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.826,"in silico",5,"mg/kg",0.3597,"mg/L","Rocha2002","Rocha2002",NA,NA,NA,4.5,0.0141196410864537,0.0199691424157686,0.000996601629326428,0.0113266960207778,0.00205153571369649,0.00332948630242545,0.00928224800264149,0.00270455638546885,0.0912588443220928,0.116042493599893,0.000641930524631116,0.00224406904280068,0.244124266036117,0.122346746818963,0.00854989462620004,0.0417686081736124,0,0.0944798007482225,5.83928629512611e-12,1.00000000000005,0.78523656144909,22.7621693273768,0.806836633511637,1.21208755179172,0.766616637943406,1.7425686185812,1.86503246699681,1.44760274018498,1.03136088918239,2.08042798882219,0.748023314115514,2.80295878260611,1.06988420771853,0.748023014266892,22.7621693273768,22.7621854546907,63.2809822835051,21.0595590580639,"Above 5-fold"
"138",1268,1268,"Fluvastatin","93957-54-1",0.651964543908167,0.628189249159309,"in silico","BASF",0.0151493815053009,0.0298466053987775,"in silico","LobellSivarajah","LobellSivarajah","diproticAcid",4.54,14.64,3.83,1.05,"BASF","No",0.00137848135131316,0.998621518648687,0,4,0.0354463172284421,0.0532499968546651,0.0336793819506754,0.0763667932681184,0.0819355391223311,0.0637077522202294,0.0452635940572924,0.0913984921859606,0.0328624832396196,0.123140914612008,0.0470026863109832,"RodgersRowland",0,"ul/min/mg S23","S9","this work","this work",2,"mg S9/ml",165,0.826,"in silico",10,"mg/kg",0.3037,"mg/L","Li2018","Li2018",NA,NA,NA,4.5,0.0282392822392731,0.0399382849251777,0.00199320326329282,0.0226533920925542,0.00410307143693437,0.00665897262031317,0.0185644960479038,0.00540911278340528,0.182517689078017,0.23208498748261,0.00128386105224887,0.00448813809618901,0.488248533197461,0.244693494205435,0.0170997892922317,0.0835372137671151,0,0.188959601316705,8.95404360945125e-11,1.00000000000141,1.57047312289687,45.52433875967,1.6136732708156,2.42417510926723,1.53323327945602,3.48513724500833,3.73006494266761,2.89520548709268,2.06272178310043,4.16085598723483,1.49604663178702,5.60591757204371,2.13976842041479,1.496046032063,45.52433875967,45.5243710149646,149.899041026243,21.0595590580639,"Above 5-fold"
"139",1321,1321,"Formetanate hydrochloride","23422-53-9",0.903432558574112,0.737232817137789,"in silico","ADMET",0.590170135883256,0.74227294622842,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",11.13,7.73,1.618139929,1.134021969,"ADMET","No",0.318659255385898,0.000186174046436616,0.681321835166394,6,11.6117192939278,2.37702308598802,34.7365649421558,6.92948632250497,6.55515682601297,7.4563702238796,5.36178038928745,3.08315345225075,4.08806728857342,23.8144669007716,4.10654303386638,"RodgersRowland",0.786913451511992,"ul/min/10^6 cells","hep","httk","Wetmore 2013",0.5,"10^6 cell/ml",125,0.959,"in silico",5,"mg/kg",0.262,"mg/L","httk","NHEERL 2015",NA,NA,NA,1,0.0384698520971253,0.0113864900781683,0.00885398918677399,0.0472886736699661,0.00210221501442744,0.00466216029541038,0.0212542365531016,0.0011690527845926,0.118151803452083,0.0501348692413075,0.000718092781087947,0.00317456053096735,0.00312817179471408,0.00156775061745858,0.0135650764601381,0.373386622629673,0.211821320492983,0.0107060837422583,4.81898471719349e-14,1,0.921541021422236,0.29167102981017,2.19827726269287,0.691137485776526,6.81076091290307,7.27518056461017,1.9111045585704,2.02702621539582,2.36158183923351,0.899271372763541,0.968457405344939,1.21098717974173,1.19682130181324,1.05818684365578,0.29167102981017,0.291674533480667,1.11324820538233,1.57134811910769,"Within 5-fold"
